# format org.openvanilla.mcbopomofo.sorted
跟-ㄍㄣ-隨-ㄙㄨㄟˊ-著-ㄓㄜ˙ -5.6610
跟-ㄍㄣ-頭-ㄊㄡˊ -6.1715
跟-ㄍㄣ-頭-ㄊㄡ˙ -6.1715
跡-ㄐㄧ-地-ㄉㄧˋ -6.4725
跡-ㄐㄧ-象-ㄒㄧㄤˋ -4.9411
跨-ㄎㄨㄚˋ-上-ㄕㄤˋ-去-ㄑㄩˋ -7.0412
跨-ㄎㄨㄚˋ-下-ㄒㄧㄚˋ -6.2173
跨-ㄎㄨㄚˋ-下-ㄒㄧㄚˋ-之-ㄓ-辱-ㄖㄨˇ -6.6098
跨-ㄎㄨㄚˋ-下-ㄒㄧㄚˋ-之-ㄓ-辱-ㄖㄨˋ -6.6098
跨-ㄎㄨㄚˋ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -6.7401
跨-ㄎㄨㄚˋ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -7.0412
跨-ㄎㄨㄚˋ-入-ㄖㄨˋ -5.5587
跨-ㄎㄨㄚˋ-出-ㄔㄨ -5.3586
跨-ㄎㄨㄚˋ-出-ㄔㄨ-來-ㄌㄞˊ -6.7401
跨-ㄎㄨㄚˋ-出-ㄔㄨ-去-ㄑㄩˋ -6.0412
跨-ㄎㄨㄚˋ-刀-ㄉㄠ -6.2684
跨-ㄎㄨㄚˋ-到-ㄉㄠˋ -6.3933
跨-ㄎㄨㄚˋ-向-ㄒㄧㄤˋ -7.4725
跨-ㄎㄨㄚˋ-國-ㄍㄨㄛˊ -4.9186
跨-ㄎㄨㄚˋ-國-ㄍㄨㄛˊ-企-ㄑㄧˋ-業-ㄧㄝˋ -5.3088
跨-ㄎㄨㄚˋ-國-ㄍㄨㄛˊ-公-ㄍㄨㄥ-司-ㄙ -5.4057
跨-ㄎㄨㄚˋ-在-ㄗㄞˋ -6.5694
跨-ㄎㄨㄚˋ-年-ㄋㄧㄢˊ -5.2221
跨-ㄎㄨㄚˋ-年-ㄋㄧㄢˊ-度-ㄉㄨˋ -6.4391
跨-ㄎㄨㄚˋ-成-ㄔㄥˊ -7.4725
跨-ㄎㄨㄚˋ-日-ㄖˋ -7.1715
跨-ㄎㄨㄚˋ-月-ㄩㄝˋ -7.4725
跨-ㄎㄨㄚˋ-欄-ㄌㄢˊ -6.4725
跨-ㄎㄨㄚˋ-步-ㄅㄨˋ -6.4725
跨-ㄎㄨㄚˋ-步-ㄅㄨˋ-前-ㄑㄧㄢˊ-進-ㄐㄧㄣˋ -6.6098
跨-ㄎㄨㄚˋ-步-ㄅㄨˋ-向-ㄒㄧㄤˋ-前-ㄑㄧㄢˊ -6.6098
跨-ㄎㄨㄚˋ-河-ㄏㄜˊ -6.4725
跨-ㄎㄨㄚˋ-洲-ㄓㄡ -6.5694
跨-ㄎㄨㄚˋ-海-ㄏㄞˇ -5.7736
跨-ㄎㄨㄚˋ-湖-ㄏㄨˊ -7.1715
跨-ㄎㄨㄚˋ-牆-ㄑㄧㄤˊ -7.4725
跨-ㄎㄨㄚˋ-牆-ㄑㄧㄤˊ-而-ㄦˊ-過-ㄍㄨㄛˋ -6.6098
跨-ㄎㄨㄚˋ-行-ㄏㄤˊ -5.9954
跨-ㄎㄨㄚˋ-起-ㄑㄧˇ -7.4725
跨-ㄎㄨㄚˋ-起-ㄑㄧˇ-來-ㄌㄞˊ -7.0412
跨-ㄎㄨㄚˋ-越-ㄩㄝˋ -5.0192
跨-ㄎㄨㄚˋ-跨-ㄎㄨㄚˋ -7.1715
跨-ㄎㄨㄚˋ-躍-ㄩㄝˋ -7.4725
跨-ㄎㄨㄚˋ-進-ㄐㄧㄣˋ -5.7736
跨-ㄎㄨㄚˋ-進-ㄐㄧㄣˋ-來-ㄌㄞˊ -7.0412
跨-ㄎㄨㄚˋ-進-ㄐㄧㄣˋ-去-ㄑㄩˋ -7.0412
跨-ㄎㄨㄚˋ-過-ㄍㄨㄛˋ -5.6530
跨-ㄎㄨㄚˋ-門-ㄇㄣˊ -7.4725
跨-ㄎㄨㄚˋ-門-ㄇㄣˊ-而-ㄦˊ-過-ㄍㄨㄛˋ -6.6098
跨-ㄎㄨㄚˋ-馬-ㄇㄚˇ -7.4725
跨-ㄎㄨㄚˋ-馬-ㄇㄚˇ-而-ㄦˊ-過-ㄍㄨㄛˋ -6.6098
跨-ㄎㄨㄚˋ-黨-ㄉㄤˇ -5.7091
跪-ㄍㄨㄟˋ-下-ㄒㄧㄚˋ -5.8705
跪-ㄍㄨㄟˋ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -6.0412
跪-ㄍㄨㄟˋ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -6.0412
跪-ㄍㄨㄟˋ-倒-ㄉㄠˇ -6.2684
跪-ㄍㄨㄟˋ-到-ㄉㄠˋ -7.4725
跪-ㄍㄨㄟˋ-在-ㄗㄞˋ -6.0923
跪-ㄍㄨㄟˋ-地-ㄉㄧˋ -6.4725
跪-ㄍㄨㄟˋ-地-ㄉㄧˋ-求-ㄑㄧㄡˊ-饒-ㄖㄠˊ -6.0077
跪-ㄍㄨㄟˋ-姿-ㄗ -6.8705
跪-ㄍㄨㄟˋ-拜-ㄅㄞˋ -6.1301
跪-ㄍㄨㄟˋ-拜-ㄅㄞˋ-禮-ㄌㄧˇ -7.0412
跫-ㄑㄩㄥˊ-然-ㄖㄢˊ-之-ㄓ-音-ㄧㄣ -6.6098
跫-ㄑㄩㄥˊ-然-ㄖㄢˊ-足-ㄗㄨˊ-音-ㄧㄣ -6.6098
跫-ㄑㄩㄥˊ-音-ㄧㄣ -6.6944
跬-ㄎㄨㄟˇ-步-ㄅㄨˋ-不-ㄅㄨˋ-離-ㄌㄧˊ -6.6098
路-ㄌㄨˋ-上-ㄕㄤˋ -4.1633
路-ㄌㄨˋ-不-ㄅㄨˋ-拾-ㄕˊ-遺-ㄧˊ -6.3088
路-ㄌㄨˋ-人-ㄖㄣˊ -5.1108
路-ㄌㄨˋ-人-ㄖㄣˊ-皆-ㄐㄧㄝ-知-ㄓ -6.3088
路-ㄌㄨˋ-克-ㄎㄜˋ -6.4725
路-ㄌㄨˋ-加-ㄐㄧㄚ-福-ㄈㄨˊ-音-ㄧㄣ -6.6098
路-ㄌㄨˋ-北-ㄅㄟˇ -6.8705
路-ㄌㄨˋ-口-ㄎㄡˇ -5.1715
路-ㄌㄨˋ-名-ㄇㄧㄥˊ -5.8705
路-ㄌㄨˋ-地-ㄉㄧˋ -6.1301
路-ㄌㄨˋ-基-ㄐㄧ -5.8291
路-ㄌㄨˋ-子-ㄗ˙ -5.7565
路-ㄌㄨˋ-徑-ㄐㄧㄥˋ -5.0643
路-ㄌㄨˋ-德-ㄉㄜˊ -6.1715
路-ㄌㄨˋ-德-ㄉㄜˊ-教-ㄐㄧㄠˋ-派-ㄆㄞˋ -5.8317
路-ㄌㄨˋ-德-ㄉㄜˊ-會-ㄏㄨㄟˋ -7.0412
路-ㄌㄨˋ-數-ㄕㄨˋ -6.5694
路-ㄌㄨˋ-易-ㄧˋ -5.2125
路-ㄌㄨˋ-易-ㄧˋ-士-ㄕˋ -6.0412
路-ㄌㄨˋ-易-ㄧˋ-威-ㄨㄟ-登-ㄉㄥ -6.3088
路-ㄌㄨˋ-易-ㄧˋ-斯-ㄙ -5.3977
路-ㄌㄨˋ-易-ㄧˋ-斯-ㄙ-安-ㄢ-那-ㄋㄚˋ -5.1784
路-ㄌㄨˋ-易-ㄧˋ-斯-ㄙ-安-ㄢ-那-ㄋㄚˋ-州-ㄓㄡ -5.1450
路-ㄌㄨˋ-易-ㄧˋ-西-ㄒㄧ-安-ㄢ-那-ㄋㄚˋ -5.8774
路-ㄌㄨˋ-易-ㄧˋ-西-ㄒㄧ-安-ㄢ-那-ㄋㄚˋ-州-ㄓㄡ -5.4460
路-ㄌㄨˋ-有-ㄧㄡˇ-凍-ㄉㄨㄥˋ-死-ㄙˇ-骨-ㄍㄨˇ -5.8774
路-ㄌㄨˋ-標-ㄅㄧㄠ -5.8098
路-ㄌㄨˋ-段-ㄉㄨㄢˋ -5.1146
路-ㄌㄨˋ-況-ㄎㄨㄤˋ -5.6400
路-ㄌㄨˋ-無-ㄨˊ-拾-ㄕˊ-遺-ㄧˊ -6.6098
路-ㄌㄨˋ-燈-ㄉㄥ -5.3142
路-ㄌㄨˋ-燈-ㄉㄥ-數-ㄕㄨˋ -6.4391
路-ㄌㄨˋ-牌-ㄆㄞˊ -6.2684
路-ㄌㄨˋ-由-ㄧㄡˊ-器-ㄑㄧˋ -5.5940
路-ㄌㄨˋ-癡-ㄔ -6.6944
路-ㄌㄨˋ-祭-ㄐㄧˋ -6.3933
路-ㄌㄨˋ-程-ㄔㄥˊ -5.1984
路-ㄌㄨˋ-竹-ㄓㄨˊ -5.8927
路-ㄌㄨˋ-竹-ㄓㄨˊ-區-ㄑㄩ -7.0412
路-ㄌㄨˋ-竹-ㄓㄨˊ-鄉-ㄒㄧㄤ -6.0412
路-ㄌㄨˋ-經-ㄐㄧㄥ -5.9674
路-ㄌㄨˋ-線-ㄒㄧㄢˋ -4.4111
路-ㄌㄨˋ-線-ㄒㄧㄢˋ-圖-ㄊㄨˊ -5.5640
路-ㄌㄨˋ-考-ㄎㄠˇ -6.2173
路-ㄌㄨˋ-肩-ㄐㄧㄢ -6.0576
路-ㄌㄨˋ-見-ㄐㄧㄢˋ -6.3264
路-ㄌㄨˋ-見-ㄐㄧㄢˋ-不-ㄅㄨˋ-平-ㄆㄧㄥˊ -5.6098
路-ㄌㄨˋ-警-ㄐㄧㄥˇ -6.4725
路-ㄌㄨˋ-費-ㄈㄟˋ -5.8927
路-ㄌㄨˋ-跑-ㄆㄠˇ -5.5380
路-ㄌㄨˋ-跑-ㄆㄠˇ-賽-ㄙㄞˋ -6.4391
路-ㄌㄨˋ-透-ㄊㄡˋ-社-ㄕㄜˋ -5.2930
路-ㄌㄨˋ-途-ㄊㄨˊ -5.4555
路-ㄌㄨˋ-過-ㄍㄨㄛˋ -5.2472
路-ㄌㄨˋ-遙-ㄧㄠˊ-知-ㄓ-馬-ㄇㄚˇ-力-ㄌㄧˋ -6.1784
路-ㄌㄨˋ-邊-ㄅㄧㄢ -5.0711
路-ㄌㄨˋ-邊-ㄅㄧㄢ-攤-ㄊㄢ -5.2087
路-ㄌㄨˋ-隊-ㄉㄨㄟˋ -6.2173
路-ㄌㄨˋ-障-ㄓㄤˋ -6.0923
路-ㄌㄨˋ-面-ㄇㄧㄢˋ -5.1301
跳-ㄊㄧㄠˋ-上-ㄕㄤˋ -5.6400
跳-ㄊㄧㄠˋ-上-ㄕㄤˋ-去-ㄑㄩˋ -6.2630
跳-ㄊㄧㄠˋ-上-ㄕㄤˋ-跳-ㄊㄧㄠˋ-下-ㄒㄧㄚˋ -6.0077
跳-ㄊㄧㄠˋ-下-ㄒㄧㄚˋ -5.4311
跳-ㄊㄧㄠˋ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -5.4614
跳-ㄊㄧㄠˋ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -5.8950
跳-ㄊㄧㄠˋ-來-ㄌㄞˊ -6.1715
跳-ㄊㄧㄠˋ-來-ㄌㄞˊ-跳-ㄊㄧㄠˋ-去-ㄑㄩˋ -5.4057
跳-ㄊㄧㄠˋ-傘-ㄙㄢˇ -6.2173
跳-ㄊㄧㄠˋ-入-ㄖㄨˋ -5.7401
跳-ㄊㄧㄠˋ-出-ㄔㄨ -4.9436
跳-ㄊㄧㄠˋ-出-ㄔㄨ-來-ㄌㄞˊ -4.9141
跳-ㄊㄧㄠˋ-出-ㄔㄨ-去-ㄑㄩˋ -6.2630
跳-ㄊㄧㄠˋ-到-ㄉㄠˋ -5.1262
跳-ㄊㄧㄠˋ-動-ㄉㄨㄥˋ -5.5380
跳-ㄊㄧㄠˋ-台-ㄊㄞˊ -6.1301
跳-ㄊㄧㄠˋ-回-ㄏㄨㄟˊ -5.9954
跳-ㄊㄧㄠˋ-回-ㄏㄨㄟˊ-來-ㄌㄞˊ -6.0412
跳-ㄊㄧㄠˋ-完-ㄨㄢˊ -6.1301
跳-ㄊㄧㄠˋ-房-ㄈㄤˊ-子-ㄗ˙ -6.1381
跳-ㄊㄧㄠˋ-投-ㄊㄡˊ -6.1715
跳-ㄊㄧㄠˋ-板-ㄅㄢˇ -5.5587
跳-ㄊㄧㄠˋ-棋-ㄑㄧˊ -6.3933
跳-ㄊㄧㄠˋ-槽-ㄘㄠˊ -5.6400
跳-ㄊㄧㄠˋ-樓-ㄌㄡˊ -5.6801
跳-ㄊㄧㄠˋ-樓-ㄌㄡˊ-自-ㄗˋ-殺-ㄕㄚ -5.8317
跳-ㄊㄧㄠˋ-機-ㄐㄧ -5.8705
跳-ㄊㄧㄠˋ-機-ㄐㄧ-率-ㄌㄩˋ -6.1381
跳-ㄊㄧㄠˋ-水-ㄕㄨㄟˇ -5.3082
跳-ㄊㄧㄠˋ-河-ㄏㄜˊ-自-ㄗˋ-殺-ㄕㄚ -6.3088
跳-ㄊㄧㄠˋ-海-ㄏㄞˇ -6.1715
跳-ㄊㄧㄠˋ-票-ㄆㄧㄠˋ -5.4156
跳-ㄊㄧㄠˋ-空-ㄎㄨㄥ -5.6152
跳-ㄊㄧㄠˋ-級-ㄐㄧˊ -6.0576
跳-ㄊㄧㄠˋ-脫-ㄊㄨㄛ -5.2907
跳-ㄊㄧㄠˋ-脫-ㄊㄨㄛ-出-ㄔㄨ -5.5940
跳-ㄊㄧㄠˋ-脫-ㄊㄨㄛ-出-ㄔㄨ-來-ㄌㄞˊ -5.6098
跳-ㄊㄧㄠˋ-腳-ㄐㄧㄠˇ -6.0254
跳-ㄊㄧㄠˋ-舞-ㄨˇ -4.7823
跳-ㄊㄧㄠˋ-舞-ㄨˇ-場-ㄔㄤˇ -6.2630
跳-ㄊㄧㄠˋ-船-ㄔㄨㄢˊ -6.2684
跳-ㄊㄧㄠˋ-蚤-ㄗㄠˇ -5.6400
跳-ㄊㄧㄠˋ-蚤-ㄗㄠˇ-市-ㄕˋ-場-ㄔㄤˇ -5.4057
跳-ㄊㄧㄠˋ-起-ㄑㄧˇ -5.4639
跳-ㄊㄧㄠˋ-起-ㄑㄧˇ-來-ㄌㄞˊ -5.1838
跳-ㄊㄧㄠˋ-起-ㄑㄧˇ-舞-ㄨˇ-來-ㄌㄞˊ -5.7067
跳-ㄊㄧㄠˋ-跳-ㄊㄧㄠˋ -5.6530
跳-ㄊㄧㄠˋ-躍-ㄩㄝˋ -5.2739
跳-ㄊㄧㄠˋ-躍-ㄩㄝˋ-式-ㄕˋ -6.0412
跳-ㄊㄧㄠˋ-進-ㄐㄧㄣˋ -5.6152
跳-ㄊㄧㄠˋ-進-ㄐㄧㄣˋ-來-ㄌㄞˊ -5.9620
跳-ㄊㄧㄠˋ-進-ㄐㄧㄣˋ-去-ㄑㄩˋ -6.2630
跳-ㄊㄧㄠˋ-過-ㄍㄨㄛˋ -5.2370
跳-ㄊㄧㄠˋ-過-ㄍㄨㄛˋ-來-ㄌㄞˊ -5.9620
跳-ㄊㄧㄠˋ-過-ㄍㄨㄛˋ-去-ㄑㄩˋ -5.5940
跳-ㄊㄧㄠˋ-遠-ㄩㄢˇ -5.7913
跳-ㄊㄧㄠˋ-針-ㄓㄣ -6.1301
跳-ㄊㄧㄠˋ-開-ㄎㄞ -6.2173
跳-ㄊㄧㄠˋ-電-ㄉㄧㄢˋ -6.1715
跳-ㄊㄧㄠˋ-高-ㄍㄠ -5.5280
跺-ㄉㄨㄛˋ-腳-ㄐㄧㄠˇ -6.5694
跼-ㄐㄩˊ-促-ㄘㄨˋ -7.4725
跼-ㄐㄩˊ-促-ㄘㄨˋ-一-ㄧ-隅-ㄩˊ -6.6098
跼-ㄐㄩˊ-蹙-ㄘㄨˋ -7.4725
跼-ㄐㄩˊ-躅-ㄓㄨˊ -7.4725
踉-ㄌㄧㄤˋ-踉-ㄌㄧㄤˋ-蹌-ㄑㄧㄤˋ-蹌-ㄑㄧㄤˋ -5.7067
踉-ㄌㄧㄤˋ-蹌-ㄑㄧㄤˋ -5.8705
踏-ㄊㄚˋ-上-ㄕㄤˋ -5.2221
踏-ㄊㄚˋ-下-ㄒㄧㄚˋ -6.6944
踏-ㄊㄚˋ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -7.0412
踏-ㄊㄚˋ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -7.0412
踏-ㄊㄚˋ-入-ㄖㄨˋ -5.3327
踏-ㄊㄚˋ-出-ㄔㄨ -5.3327
踏-ㄊㄚˋ-出-ㄔㄨ-來-ㄌㄞˊ -6.7401
踏-ㄊㄚˋ-出-ㄔㄨ-去-ㄑㄩˋ -6.4391
踏-ㄊㄚˋ-到-ㄉㄠˋ -6.6944
踏-ㄊㄚˋ-勘-ㄎㄢ -7.1715
踏-ㄊㄚˋ-實-ㄕˊ -5.2524
踏-ㄊㄚˋ-尋-ㄒㄩㄣˊ -7.1715
踏-ㄊㄚˋ-月-ㄩㄝˋ -6.8705
踏-ㄊㄚˋ-板-ㄅㄢˇ -5.7565
踏-ㄊㄚˋ-板-ㄅㄢˇ-車-ㄔㄜ -7.0412
踏-ㄊㄚˋ-步-ㄅㄨˋ -5.8927
踏-ㄊㄚˋ-步-ㄅㄨˋ-走-ㄗㄡˇ -7.0412
踏-ㄊㄚˋ-破-ㄆㄛˋ -6.6944
踏-ㄊㄚˋ-破-ㄆㄛˋ-鐵-ㄊㄧㄝˇ-鞋-ㄒㄧㄝˊ -6.6098
踏-ㄊㄚˋ-腳-ㄐㄧㄠˇ -7.1715
踏-ㄊㄚˋ-腳-ㄐㄧㄠˇ-板-ㄅㄢˇ -7.0412
踏-ㄊㄚˋ-腳-ㄐㄧㄠˇ-石-ㄕˊ -6.7401
踏-ㄊㄚˋ-足-ㄗㄨˊ -7.4725
踏-ㄊㄚˋ-踏-ㄊㄚˋ -6.8705
踏-ㄊㄚˋ-踏-ㄊㄚˋ-實-ㄕˊ-實-ㄕˊ -6.0077
踏-ㄊㄚˋ-踩-ㄘㄞˇ -7.4725
踏-ㄊㄚˋ-過-ㄍㄨㄛˋ -6.2684
踏-ㄊㄚˋ-錯-ㄘㄨㄛˋ -7.1715
踏-ㄊㄚˋ-雪-ㄒㄩㄝˇ -7.4725
踏-ㄊㄚˋ-雪-ㄒㄩㄝˇ-尋-ㄒㄩㄣˊ-梅-ㄇㄟˊ -6.6098
踏-ㄊㄚˋ-青-ㄑㄧㄥ -5.6033
踐-ㄐㄧㄢˋ-位-ㄨㄟˋ -7.4725
踐-ㄐㄧㄢˋ-履-ㄌㄩˇ -7.1715
踐-ㄐㄧㄢˋ-約-ㄩㄝ -7.1715
踐-ㄐㄧㄢˋ-諾-ㄋㄨㄛˋ -7.4725
踐-ㄐㄧㄢˋ-踏-ㄊㄚˋ -5.4555
踐-ㄐㄧㄢˋ-踏-ㄊㄚˋ-在-ㄗㄞˋ -7.0412
踐-ㄐㄧㄢˋ-踏-ㄊㄚˋ-著-ㄓㄜ˙ -6.4391
踐-ㄐㄧㄢˋ-阼-ㄗㄨㄛˋ -7.4725
踔-ㄓㄨㄛˊ-厲-ㄌㄧˋ-風-ㄈㄥ-發-ㄈㄚ -6.6098
踝-ㄏㄨㄞˊ-子-ㄗ˙-骨-ㄍㄨˇ -7.0412
踝-ㄏㄨㄞˊ-飾-ㄕˋ -7.4725
踝-ㄏㄨㄞˊ-骨-ㄍㄨˇ -6.6944
踞-ㄐㄩˋ-傲-ㄠˋ-自-ㄗˋ-大-ㄉㄚˋ -6.6098
踞-ㄐㄩˋ-虎-ㄏㄨˇ-盤-ㄆㄢˊ-龍-ㄌㄨㄥˊ -6.6098
踟-ㄔˊ-躇-ㄔㄨˊ -7.4725
踟-ㄔˊ-躕-ㄔㄨˊ -6.8705
踟-ㄔˊ-躕-ㄔㄨˊ-不-ㄅㄨˊ-進-ㄐㄧㄣˋ -6.6098
踟-ㄔˊ-躕-ㄔㄨˊ-不-ㄅㄨˋ-前-ㄑㄧㄢˊ -6.6098
踡-ㄑㄩㄢˊ-伏-ㄈㄨˊ -7.4725
踡-ㄑㄩㄢˊ-跼-ㄐㄩˊ -7.4725
踢-ㄊㄧ-下-ㄒㄧㄚˋ -6.5694
踢-ㄊㄧ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -7.0412
踢-ㄊㄧ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -6.7401
踢-ㄊㄧ-人-ㄖㄣˊ -6.8705
踢-ㄊㄧ-來-ㄌㄞˊ-踢-ㄊㄧ-去-ㄑㄩˋ -5.7067
踢-ㄊㄧ-倒-ㄉㄠˇ -6.8705
踢-ㄊㄧ-出-ㄔㄨ -5.6944
踢-ㄊㄧ-出-ㄔㄨ-來-ㄌㄞˊ -5.9620
踢-ㄊㄧ-出-ㄔㄨ-去-ㄑㄩˋ -5.8370
踢-ㄊㄧ-到-ㄉㄠˋ -5.7913
踢-ㄊㄧ-去-ㄑㄩˋ -6.4725
踢-ㄊㄧ-向-ㄒㄧㄤˋ -7.4725
踢-ㄊㄧ-回-ㄏㄨㄟˊ -7.1715
踢-ㄊㄧ-回-ㄏㄨㄟˊ-來-ㄌㄞˊ -7.0412
踢-ㄊㄧ-回-ㄏㄨㄟˊ-去-ㄑㄩˋ -7.0412
踢-ㄊㄧ-在-ㄗㄞˋ -7.4725
踢-ㄊㄧ-掉-ㄉㄧㄠˋ -6.3933
踢-ㄊㄧ-棉-ㄇㄧㄢˊ-被-ㄅㄟˋ -7.0412
踢-ㄊㄧ-毽-ㄐㄧㄢˋ-子-ㄗ˙ -5.9620
踢-ㄊㄧ-爆-ㄅㄠˋ -6.3933
踢-ㄊㄧ-球-ㄑㄧㄡˊ -6.1301
踢-ㄊㄧ-球-ㄑㄧㄡˊ-入-ㄖㄨˋ-網-ㄨㄤˇ -6.6098
踢-ㄊㄧ-皮-ㄆㄧˊ-球-ㄑㄧㄡˊ -6.0412
踢-ㄊㄧ-腳-ㄐㄧㄠˇ -6.6944
踢-ㄊㄧ-被-ㄅㄟˋ -7.4725
踢-ㄊㄧ-走-ㄗㄡˇ -6.5694
踢-ㄊㄧ-起-ㄑㄧˇ -6.6944
踢-ㄊㄧ-起-ㄑㄧˇ-來-ㄌㄞˊ -6.7401
踢-ㄊㄧ-踏-ㄊㄚˋ-舞-ㄨˇ -5.5640
踢-ㄊㄧ-踢-ㄊㄧ -6.0254
踢-ㄊㄧ-踢-ㄊㄧ-球-ㄑㄧㄡˊ -7.0412
踢-ㄊㄧ-躂-ㄊㄚ-舞-ㄨˇ -6.1381
踢-ㄊㄧ-進-ㄐㄧㄣˋ -5.9674
踢-ㄊㄧ-進-ㄐㄧㄣˋ-來-ㄌㄞˊ -7.0412
踢-ㄊㄧ-進-ㄐㄧㄣˋ-去-ㄑㄩˋ -6.7401
踢-ㄊㄧ-過-ㄍㄨㄛˋ -6.1715
踢-ㄊㄧ-過-ㄍㄨㄛˋ-來-ㄌㄞˊ -7.0412
踢-ㄊㄧ-過-ㄍㄨㄛˋ-去-ㄑㄩˋ -7.0412
踢-ㄊㄧ-開-ㄎㄞ -6.6944
踣-ㄅㄛˊ-不-ㄅㄨˊ-復-ㄈㄨˋ-振-ㄓㄣˋ -6.6098
踣-ㄅㄛˊ-不-ㄅㄨˋ-復-ㄈㄨˋ-振-ㄓㄣˋ -6.6098
踩-ㄘㄞˇ-下-ㄒㄧㄚˋ -6.3264
踩-ㄘㄞˇ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -7.0412
踩-ㄘㄞˇ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -6.2630
踩-ㄘㄞˇ-住-ㄓㄨˋ -6.8705
踩-ㄘㄞˇ-光-ㄍㄨㄤ -7.4725
踩-ㄘㄞˇ-入-ㄖㄨˋ -7.1715
踩-ㄘㄞˇ-到-ㄉㄠˋ -5.6944
踩-ㄘㄞˇ-在-ㄗㄞˋ -6.0254
踩-ㄘㄞˇ-壞-ㄏㄨㄞˋ -6.5694
踩-ㄘㄞˇ-油-ㄧㄡˊ-門-ㄇㄣˊ -6.2630
踩-ㄘㄞˇ-踏-ㄊㄚˋ -6.0576
踩-ㄘㄞˇ-踩-ㄘㄞˇ -6.8705
踩-ㄘㄞˇ-高-ㄍㄠ-蹺-ㄑㄧㄠ -6.7401
踮-ㄉㄧㄢˋ-起-ㄑㄧˇ -7.4725
踰-ㄩˊ-年-ㄋㄧㄢˊ -7.4725
踰-ㄩˊ-矩-ㄐㄩˇ -6.2173
踰-ㄩˊ-越-ㄩㄝˋ -6.3933
踱-ㄉㄨㄛˋ-來-ㄌㄞˊ-踱-ㄉㄨㄛˋ-去-ㄑㄩˋ -5.8317
踱-ㄉㄨㄛˋ-步-ㄅㄨˋ -6.0576
踴-ㄩㄥˇ-躍-ㄩㄝˋ -4.9462
踴-ㄩㄥˇ-躍-ㄩㄝˋ-發-ㄈㄚ-言-ㄧㄢˊ -6.3088
踵-ㄓㄨㄥˇ-接-ㄐㄧㄝ -7.1715
踵-ㄓㄨㄥˇ-至-ㄓˋ -7.1715
踹-ㄔㄨㄞˋ-倒-ㄉㄠˇ -7.4725
踹-ㄔㄨㄞˋ-踏-ㄊㄚˋ -7.4725
踹-ㄔㄨㄢˋ-踏-ㄊㄚˋ -7.4725
踽-ㄐㄩˇ-踽-ㄐㄩˇ-涼-ㄌㄧㄤˊ-涼-ㄌㄧㄤˊ -6.6098
踽-ㄐㄩˇ-踽-ㄐㄩˇ-而-ㄦˊ-行-ㄒㄧㄥˊ -6.6098
蹀-ㄉㄧㄝˊ-蹀-ㄉㄧㄝˊ -7.4725
蹀-ㄉㄧㄝˊ-躞-ㄒㄧㄝˋ -7.4725
蹂-ㄖㄡˊ-躪-ㄌㄧㄣˋ -5.5483
蹄-ㄊㄧˊ-子-ㄗ˙ -7.4725
蹄-ㄊㄧˊ-形-ㄒㄧㄥˊ -7.1715
蹄-ㄊㄧˊ-形-ㄒㄧㄥˊ-磁-ㄘˊ-鐵-ㄊㄧㄝˇ -6.6098
蹄-ㄊㄧˊ-膀-ㄆㄤˊ -7.4725
蹄-ㄊㄧˊ-鐵-ㄊㄧㄝˇ -7.4725
蹇-ㄐㄧㄢˇ-滯-ㄓˋ -7.4725
蹈-ㄉㄠˋ-入-ㄖㄨˋ -7.4725
蹈-ㄉㄠˋ-常-ㄔㄤˊ-襲-ㄒㄧˊ-故-ㄍㄨˋ -6.6098
蹈-ㄉㄠˋ-海-ㄏㄞˇ -6.8705
蹈-ㄉㄠˋ-湯-ㄊㄤ-赴-ㄈㄨˋ-火-ㄏㄨㄛˇ -6.6098
蹈-ㄉㄠˋ-矩-ㄐㄩˇ-循-ㄒㄩㄣˊ-規-ㄍㄨㄟ -6.6098
蹈-ㄉㄠˋ-規-ㄍㄨㄟ-循-ㄒㄩㄣˊ-矩-ㄐㄩˇ -6.6098
蹈-ㄉㄠˋ-赴-ㄈㄨˋ-湯-ㄊㄤ-火-ㄏㄨㄛˇ -6.6098
蹉-ㄘㄨㄛ-跎-ㄊㄨㄛˊ -6.0254
蹉-ㄘㄨㄛ-跎-ㄊㄨㄛˊ-光-ㄍㄨㄤ-陰-ㄧㄣ -6.6098
蹉-ㄘㄨㄛ-跎-ㄊㄨㄛˊ-時-ㄕˊ-光-ㄍㄨㄤ -6.6098
蹉-ㄘㄨㄛ-跎-ㄊㄨㄛˊ-歲-ㄙㄨㄟˋ-月-ㄩㄝˋ -6.6098
蹊-ㄒㄧ-徑-ㄐㄧㄥˋ -6.0923
蹊-ㄒㄧ-蹺-ㄑㄧㄠ -6.0576
